SUBID,BLOCK,TRIAL,time,dimensionality_estimate
317,70,1,-662,0.553558052434457
317,70,1,-650,0.582397003745318
317,70,1,-638,0.602996254681648
317,70,1,-626,0.616853932584269
317,70,1,-614,0.586142322097378
317,70,1,-602,0.543445692883895
317,70,1,-590,0.535205992509364
317,70,1,-578,0.524719101123596
317,70,1,-566,0.499250936329588
317,70,1,-554,0.517602996254682
317,70,1,-542,0.478277153558052
317,70,1,-530,0.493632958801498
317,70,1,-518,0.47940074906367
317,70,1,-506,0.478277153558053
317,70,1,-494,0.519101123595505
317,70,1,-482,0.554681647940075
317,70,1,-470,0.574157303370786
317,70,1,-458,0.589138576779026
317,70,1,-446,0.577153558052434
317,70,1,-434,0.551310861423221
317,70,1,-422,0.537078651685393
317,70,1,-410,0.568913857677903
317,70,1,-398,0.567415730337079
317,70,1,-386,0.591760299625468
317,70,1,-374,0.6187265917603
317,70,1,-362,0.650187265917603
317,70,1,-350,0.632209737827715
317,70,1,-338,0.572284644194757
317,70,1,-326,0.497003745318352
317,70,1,-314,0.458801498127341
317,70,1,-302,0.452808988764045
317,70,1,-290,0.483895131086142
317,70,1,-278,0.453183520599251
317,70,1,-266,0.456928838951311
317,70,1,-254,0.454681647940075
317,70,1,-242,0.428464419475655
317,70,1,-230,0.428838951310862
317,70,1,-218,0.404868913857678
317,70,1,-206,0.365917602996255
317,70,1,-194,0.345692883895131
317,70,1,-182,0.341947565543071
317,70,1,-170,0.338951310861423
317,70,1,-158,0.332958801498127
317,70,1,-146,0.341573033707865
317,70,1,-134,0.358801498127341
317,70,1,-122,0.384644194756555
317,70,1,-110,0.431086142322098
317,70,1,-98,0.480898876404495
317,70,1,-86,0.501123595505618
317,70,1,-74,0.547565543071161
317,70,1,-62,0.560674157303371
317,70,1,-50,0.544943820224719
317,70,1,-38,0.521722846441947
317,70,1,-26,0.489887640449438
317,70,1,-14,0.510861423220974
317,70,1,-2,0.527715355805244
317,70,1,10,0.559925093632959
317,70,1,22,0.604868913857678
317,70,1,34,0.62059925093633
317,70,1,46,0.59812734082397
317,70,1,58,0.566666666666667
317,70,1,70,0.544194756554307
317,70,1,82,0.537453183520599
317,70,1,94,0.526217228464419
317,70,1,106,0.503370786516854
317,70,1,118,0.510112359550562
317,70,1,130,0.569662921348314
317,70,1,142,0.563295880149813
317,70,1,154,0.551310861423221
317,70,1,166,0.53183520599251
317,70,1,178,0.498876404494382
317,70,1,190,0.501123595505618
317,70,2,-794,0.658426966292135
317,70,2,-782,0.580149812734082
317,70,2,-770,0.49812734082397
317,70,2,-758,0.421348314606742
317,70,2,-746,0.394756554307116
317,70,2,-734,0.411610486891386
317,70,2,-722,0.444569288389513
317,70,2,-710,0.468539325842697
317,70,2,-698,0.470786516853933
317,70,2,-686,0.522471910112359
317,70,2,-674,0.566292134831461
317,70,2,-662,0.628464419475656
317,70,2,-650,0.650187265917603
317,70,2,-638,0.618352059925094
317,70,2,-626,0.62621722846442
317,70,2,-614,0.60374531835206
317,70,2,-602,0.6
317,70,2,-590,0.604868913857678
317,70,2,-578,0.633333333333333
317,70,2,-566,0.625093632958801
317,70,2,-554,0.642696629213483
317,70,2,-542,0.605992509363296
317,70,2,-530,0.604119850187266
317,70,2,-518,0.59250936329588
317,70,2,-506,0.591385767790262
317,70,2,-494,0.571161048689139
317,70,2,-482,0.514232209737828
317,70,2,-470,0.478277153558053
317,70,2,-458,0.450936329588015
317,70,2,-446,0.460674157303371
317,70,2,-434,0.462546816479401
317,70,2,-422,0.51310861423221
317,70,2,-410,0.521348314606742
317,70,2,-398,0.527715355805244
317,70,2,-386,0.542696629213483
317,70,2,-374,0.527715355805243
317,70,2,-362,0.592883895131086
317,70,2,-350,0.621348314606741
317,70,2,-338,0.661048689138577
317,70,2,-326,0.682771535580524
317,70,2,-314,0.66441947565543
317,70,2,-302,0.680898876404495
317,70,2,-290,0.658801498127341
317,70,2,-278,0.620973782771535
317,70,2,-266,0.584644194756554
317,70,2,-254,0.568539325842697
317,70,2,-242,0.513483146067416
317,70,2,-230,0.525093632958801
317,70,2,-218,0.537078651685393
317,70,2,-206,0.541573033707865
317,70,2,-194,0.519475655430711
317,70,2,-182,0.48689138576779
317,70,2,-170,0.459925093632959
317,70,2,-158,0.473782771535581
317,70,2,-146,0.51123595505618
317,70,2,-134,0.519850187265917
317,70,2,-122,0.538576779026217
317,70,2,-110,0.569288389513108
317,70,2,-98,0.57940074906367
317,70,2,-86,0.564419475655431
317,70,2,-74,0.582397003745318
317,70,2,-62,0.578651685393259
317,70,2,-50,0.597378277153558
317,70,2,-38,0.597752808988764
317,70,2,-26,0.553183520599251
317,70,2,-14,0.538951310861423
317,70,2,-2,0.540449438202247
317,70,2,10,0.544194756554307
317,70,2,22,0.574531835205992
317,70,2,34,0.576029962546817
317,70,2,46,0.574157303370787
317,70,2,58,0.596629213483146
317,70,2,70,0.545318352059925
317,70,2,82,0.56629213483146
317,70,2,94,0.51310861423221
317,70,2,106,0.535955056179775
317,70,2,118,0.538951310861423
317,70,2,130,0.555430711610487
317,70,2,142,0.552808988764045
317,70,2,154,0.608614232209737
317,70,2,166,0.642696629213483
317,70,2,178,0.645692883895131
317,70,2,190,0.647565543071161
317,70,3,-794,0.377902621722847
317,70,3,-782,0.40374531835206
317,70,3,-770,0.447940074906367
317,70,3,-758,0.435580524344569
317,70,3,-746,0.41310861423221
317,70,3,-734,0.416104868913858
317,70,3,-722,0.439700374531835
317,70,3,-710,0.447940074906367
317,70,3,-698,0.468913857677903
317,70,3,-686,0.473033707865169
317,70,3,-674,0.47940074906367
317,70,3,-662,0.459925093632959
317,70,3,-650,0.462921348314607
317,70,3,-638,0.447940074906367
317,70,3,-626,0.468164794007491
317,70,3,-614,0.471535580524345
317,70,3,-602,0.467415730337079
317,70,3,-590,0.454681647940075
317,70,3,-578,0.410486891385768
317,70,3,-566,0.394756554307116
317,70,3,-554,0.341573033707865
317,70,3,-542,0.291011235955056
317,70,3,-530,0.293632958801498
317,70,3,-518,0.293258426966293
317,70,3,-506,0.281273408239701
317,70,3,-494,0.327715355805244
317,70,3,-482,0.379775280898876
317,70,3,-470,0.442696629213483
317,70,3,-458,0.461797752808989
317,70,3,-446,0.489513108614232
317,70,3,-434,0.480524344569289
317,70,3,-422,0.452059925093633
317,70,3,-410,0.407865168539326
317,70,3,-398,0.388014981273408
317,70,3,-386,0.351310861423221
317,70,3,-374,0.367041198501873
317,70,3,-362,0.388014981273408
317,70,3,-350,0.403370786516854
317,70,3,-338,0.436329588014982
317,70,3,-326,0.442322097378277
317,70,3,-314,0.457303370786517
317,70,3,-302,0.444194756554307
317,70,3,-290,0.405243445692884
317,70,3,-278,0.421722846441947
317,70,3,-266,0.404494382022472
317,70,3,-254,0.402621722846442
317,70,3,-242,0.382022471910113
317,70,3,-230,0.414232209737828
317,70,3,-218,0.426966292134832
317,70,3,-206,0.440823970037453
317,70,3,-194,0.42059925093633
317,70,3,-182,0.42621722846442
317,70,3,-170,0.411610486891386
317,70,3,-158,0.447565543071161
317,70,3,-146,0.471910112359551
317,70,3,-134,0.508239700374532
317,70,3,-122,0.519850187265917
317,70,3,-110,0.509363295880149
317,70,3,-98,0.499250936329588
317,70,3,-86,0.494007490636704
317,70,3,-74,0.458052434456929
317,70,3,-62,0.447565543071161
317,70,3,-50,0.465917602996255
317,70,3,-38,0.448689138576779
317,70,3,-26,0.437827715355805
317,70,3,-14,0.47003745318352
317,70,3,-2,0.518726591760299
317,70,3,10,0.551685393258427
317,70,3,22,0.588014981273408
317,70,3,34,0.617228464419476
317,70,3,46,0.627715355805243
317,70,3,58,0.653183520599251
317,70,3,70,0.643445692883895
317,70,3,82,0.617977528089888
317,70,3,94,0.634831460674157
317,70,3,106,0.615730337078652
317,70,3,118,0.594756554307116
317,70,3,130,0.579026217228464
317,70,3,142,0.520973782771535
317,70,3,154,0.543820224719101
317,70,3,166,0.491011235955056
317,70,3,178,0.492883895131086
317,70,3,190,0.437453183520599
317,70,4,-794,0.612734082397004
317,70,4,-782,0.621348314606742
317,70,4,-770,0.589513108614232
317,70,4,-758,0.561048689138576
317,70,4,-746,0.539700374531835
317,70,4,-734,0.528838951310861
317,70,4,-722,0.589887640449438
317,70,4,-710,0.617602996254681
317,70,4,-698,0.652434456928839
317,70,4,-686,0.620224719101123
317,70,4,-674,0.588014981273408
317,70,4,-662,0.541198501872659
317,70,4,-650,0.469288389513109
317,70,4,-638,0.419101123595505
317,70,4,-626,0.361797752808989
317,70,4,-614,0.361797752808989
317,70,4,-602,0.373408239700375
317,70,4,-590,0.395131086142322
317,70,4,-578,0.384644194756554
317,70,4,-566,0.373033707865169
317,70,4,-554,0.37752808988764
317,70,4,-542,0.365917602996255
317,70,4,-530,0.377902621722847
317,70,4,-518,0.383520599250937
317,70,4,-506,0.405992509363296
317,70,4,-494,0.419101123595506
317,70,4,-482,0.443445692883895
317,70,4,-470,0.50936329588015
317,70,4,-458,0.558052434456929
317,70,4,-446,0.539325842696629
317,70,4,-434,0.51123595505618
317,70,4,-422,0.480524344569288
317,70,4,-410,0.460299625468165
317,70,4,-398,0.442322097378277
317,70,4,-386,0.429588014981274
317,70,4,-374,0.398876404494382
317,70,4,-362,0.414606741573034
317,70,4,-350,0.392134831460674
317,70,4,-338,0.394756554307116
317,70,4,-326,0.419475655430712
317,70,4,-314,0.4187265917603
317,70,4,-302,0.423220973782772
317,70,4,-290,0.42621722846442
317,70,4,-278,0.460674157303371
317,70,4,-266,0.510112359550562
317,70,4,-254,0.521348314606741
317,70,4,-242,0.531086142322097
317,70,4,-230,0.550936329588015
317,70,4,-218,0.572659176029962
317,70,4,-206,0.551685393258427
317,70,4,-194,0.540449438202247
317,70,4,-182,0.515355805243446
317,70,4,-170,0.510861423220974
317,70,4,-158,0.516479400749064
317,70,4,-146,0.550936329588015
317,70,4,-134,0.546441947565543
317,70,4,-122,0.588014981273408
317,70,4,-110,0.639700374531835
317,70,4,-98,0.673033707865168
317,70,4,-86,0.69250936329588
317,70,4,-74,0.685393258426966
317,70,4,-62,0.682397003745318
317,70,4,-50,0.648689138576779
317,70,4,-38,0.614232209737828
317,70,4,-26,0.541947565543071
317,70,4,-14,0.517602996254682
317,70,4,-2,0.510486891385768
317,70,4,10,0.501123595505618
317,70,4,22,0.512734082397004
317,70,4,34,0.505992509363296
317,70,4,46,0.503370786516854
317,70,4,58,0.483895131086142
317,70,4,70,0.464794007490637
317,70,4,82,0.440823970037453
317,70,4,94,0.468539325842697
317,70,4,106,0.516104868913857
317,70,4,118,0.52621722846442
317,70,4,130,0.51685393258427
317,70,4,142,0.526591760299626
317,70,4,154,0.537827715355805
317,70,4,166,0.558801498127341
317,70,4,178,0.580524344569288
317,70,4,190,0.602247191011236
317,70,5,-794,0.437453183520599
317,70,5,-782,0.418352059925094
317,70,5,-770,0.449438202247191
317,70,5,-758,0.497003745318352
317,70,5,-746,0.533333333333333
317,70,5,-734,0.538576779026217
317,70,5,-722,0.520973782771535
317,70,5,-710,0.479400749063671
317,70,5,-698,0.425842696629214
317,70,5,-686,0.420973782771536
317,70,5,-674,0.419101123595506
317,70,5,-662,0.443445692883895
317,70,5,-650,0.471161048689139
317,70,5,-638,0.509737827715356
317,70,5,-626,0.522097378277154
317,70,5,-614,0.580898876404494
317,70,5,-602,0.599250936329588
317,70,5,-590,0.617977528089887
317,70,5,-578,0.594382022471911
317,70,5,-566,0.567790262172285
317,70,5,-554,0.576404494382023
317,70,5,-542,0.567415730337078
317,70,5,-530,0.574906367041198
317,70,5,-518,0.552808988764045
317,70,5,-506,0.529588014981274
317,70,5,-494,0.5
317,70,5,-482,0.47565543071161
317,70,5,-470,0.480149812734083
317,70,5,-458,0.449063670411985
317,70,5,-446,0.473408239700374
317,70,5,-434,0.491760299625468
317,70,5,-422,0.547191011235955
317,70,5,-410,0.518352059925094
317,70,5,-398,0.474531835205993
317,70,5,-386,0.458801498127341
317,70,5,-374,0.437078651685393
317,70,5,-362,0.431086142322097
317,70,5,-350,0.432209737827715
317,70,5,-338,0.432958801498128
317,70,5,-326,0.438202247191011
317,70,5,-314,0.443820224719101
317,70,5,-302,0.456179775280899
317,70,5,-290,0.451310861423221
317,70,5,-278,0.47003745318352
317,70,5,-266,0.476779026217229
317,70,5,-254,0.485393258426966
317,70,5,-242,0.480898876404495
317,70,5,-230,0.48501872659176
317,70,5,-218,0.458801498127341
317,70,5,-206,0.50187265917603
317,70,5,-194,0.516104868913858
317,70,5,-182,0.509737827715356
317,70,5,-170,0.556179775280899
317,70,5,-158,0.60561797752809
317,70,5,-146,0.65505617977528
317,70,5,-134,0.735580524344569
317,70,5,-122,0.772659176029962
317,70,5,-110,0.756928838951311
317,70,5,-98,0.768539325842696
317,70,5,-86,0.773033707865168
317,70,5,-74,0.719475655430711
317,70,5,-62,0.688389513108614
317,70,5,-50,0.66067415730337
317,70,5,-38,0.620599250936329
317,70,5,-26,0.633707865168539
317,70,5,-14,0.631835205992509
317,70,5,-2,0.58689138576779
317,70,5,10,0.586516853932584
317,70,5,22,0.558426966292135
317,70,5,34,0.548689138576779
317,70,5,46,0.543071161048689
317,70,5,58,0.562921348314606
317,70,5,70,0.528464419475655
317,70,5,82,0.521722846441947
317,70,5,94,0.50561797752809
317,70,5,106,0.482771535580525
317,70,5,118,0.480149812734082
317,70,5,130,0.515730337078652
317,70,5,142,0.499250936329588
317,70,5,154,0.48501872659176
317,70,5,166,0.455805243445693
317,70,5,178,0.444943820224719
317,70,5,190,0.474157303370787
317,70,7,-794,0.402247191011236
317,70,7,-782,0.378277153558052
317,70,7,-770,0.354307116104869
317,70,7,-758,0.323970037453184
317,70,7,-746,0.312359550561798
317,70,7,-734,0.320224719101124
317,70,7,-722,0.306741573033708
317,70,7,-710,0.350561797752809
317,70,7,-698,0.369662921348315
317,70,7,-686,0.414232209737828
317,70,7,-674,0.458426966292135
317,70,7,-662,0.508988764044944
317,70,7,-650,0.535955056179775
317,70,7,-638,0.563670411985019
317,70,7,-626,0.602621722846442
317,70,7,-614,0.617228464419475
317,70,7,-602,0.568539325842697
317,70,7,-590,0.512734082397004
317,70,7,-578,0.471535580524345
317,70,7,-566,0.435580524344569
317,70,7,-554,0.391760299625468
317,70,7,-542,0.379775280898876
317,70,7,-530,0.383520599250937
317,70,7,-518,0.388014981273408
317,70,7,-506,0.414232209737828
317,70,7,-494,0.415730337078651
317,70,7,-482,0.410112359550562
317,70,7,-470,0.382022471910112
317,70,7,-458,0.386142322097378
317,70,7,-446,0.384269662921349
317,70,7,-434,0.386142322097379
317,70,7,-422,0.414232209737828
317,70,7,-410,0.42621722846442
317,70,7,-398,0.422097378277154
317,70,7,-386,0.438576779026217
317,70,7,-374,0.455805243445693
317,70,7,-362,0.429588014981274
317,70,7,-350,0.397378277153558
317,70,7,-338,0.368913857677903
317,70,7,-326,0.32996254681648
317,70,7,-314,0.340074906367041
317,70,7,-302,0.360299625468165
317,70,7,-290,0.383895131086142
317,70,7,-278,0.386516853932584
317,70,7,-266,0.395505617977528
317,70,7,-254,0.435205992509363
317,70,7,-242,0.448689138576779
317,70,7,-230,0.472659176029963
317,70,7,-218,0.442696629213483
317,70,7,-206,0.449438202247191
317,70,7,-194,0.474157303370787
317,70,7,-182,0.512359550561798
317,70,7,-170,0.502996254681648
317,70,7,-158,0.503370786516854
317,70,7,-146,0.488389513108614
317,70,7,-134,0.506741573033708
317,70,7,-122,0.491760299625469
317,70,7,-110,0.508614232209738
317,70,7,-98,0.552808988764045
317,70,7,-86,0.560299625468165
317,70,7,-74,0.588389513108614
317,70,7,-62,0.59438202247191
317,70,7,-50,0.59438202247191
317,70,7,-38,0.5812734082397
317,70,7,-26,0.52434456928839
317,70,7,-14,0.525093632958802
317,70,7,-2,0.515730337078652
317,70,7,10,0.507116104868914
317,70,7,22,0.529588014981273
317,70,7,34,0.550561797752809
317,70,7,46,0.516104868913858
317,70,7,58,0.491760299625468
317,70,7,70,0.440449438202247
317,70,7,82,0.425468164794008
317,70,7,94,0.392134831460674
317,70,7,106,0.347191011235955
317,70,7,118,0.389887640449439
317,70,7,130,0.4187265917603
317,70,7,142,0.468913857677902
317,70,7,154,0.502996254681648
317,70,7,166,0.535580524344569
317,70,7,178,0.535955056179775
317,70,7,190,0.492883895131086
317,70,8,-794,0.563670411985019
317,70,8,-782,0.547565543071161
317,70,8,-770,0.544943820224719
317,70,8,-758,0.519101123595506
317,70,8,-746,0.494756554307116
317,70,8,-734,0.428089887640449
317,70,8,-722,0.379775280898876
317,70,8,-710,0.365917602996255
317,70,8,-698,0.380898876404495
317,70,8,-686,0.401498127340824
317,70,8,-674,0.427340823970038
317,70,8,-662,0.501123595505618
317,70,8,-650,0.546816479400749
317,70,8,-638,0.57378277153558
317,70,8,-626,0.561048689138577
317,70,8,-614,0.539700374531835
317,70,8,-602,0.493258426966292
317,70,8,-590,0.486516853932584
317,70,8,-578,0.476029962546817
317,70,8,-566,0.448689138576779
317,70,8,-554,0.460674157303371
317,70,8,-542,0.468164794007491
317,70,8,-530,0.484644194756554
317,70,8,-518,0.458426966292135
317,70,8,-506,0.435580524344569
317,70,8,-494,0.411985018726592
317,70,8,-482,0.420224719101124
317,70,8,-470,0.40936329588015
317,70,8,-458,0.461048689138577
317,70,8,-446,0.491011235955056
317,70,8,-434,0.486142322097378
317,70,8,-422,0.48876404494382
317,70,8,-410,0.445692883895131
317,70,8,-398,0.443820224719101
317,70,8,-386,0.401123595505618
317,70,8,-374,0.391011235955056
317,70,8,-362,0.356179775280899
317,70,8,-350,0.329213483146067
317,70,8,-338,0.331086142322098
317,70,8,-326,0.320973782771535
317,70,8,-314,0.311610486891386
317,70,8,-302,0.320224719101124
317,70,8,-290,0.327715355805243
317,70,8,-278,0.368913857677903
317,70,8,-266,0.358801498127341
317,70,8,-254,0.349812734082397
317,70,8,-242,0.341573033707865
317,70,8,-230,0.363295880149813
317,70,8,-218,0.39250936329588
317,70,8,-206,0.413857677902622
317,70,8,-194,0.444194756554307
317,70,8,-182,0.444943820224719
317,70,8,-170,0.449438202247191
317,70,8,-158,0.441947565543071
317,70,8,-146,0.438202247191011
317,70,8,-134,0.484269662921348
317,70,8,-122,0.482771535580524
317,70,8,-110,0.479026217228464
317,70,8,-98,0.499250936329588
317,70,8,-86,0.489138576779026
317,70,8,-74,0.474531835205993
317,70,8,-62,0.439325842696629
317,70,8,-50,0.430337078651686
317,70,8,-38,0.424719101123595
317,70,8,-26,0.41498127340824
317,70,8,-14,0.390262172284644
317,70,8,-2,0.377902621722846
317,70,8,10,0.398501872659176
317,70,8,22,0.437078651685393
317,70,8,34,0.452434456928839
317,70,8,46,0.484644194756554
317,70,8,58,0.472284644194756
317,70,8,70,0.461797752808989
317,70,8,82,0.456179775280899
317,70,8,94,0.458801498127341
317,70,8,106,0.493632958801498
317,70,8,118,0.49625468164794
317,70,8,130,0.515730337078652
317,70,8,142,0.548314606741573
317,70,8,154,0.544194756554307
317,70,8,166,0.537078651685393
317,70,8,178,0.523220973782771
317,70,8,190,0.564419475655431
317,70,9,-794,0.580898876404494
317,70,9,-782,0.608614232209738
317,70,9,-770,0.59812734082397
317,70,9,-758,0.60561797752809
317,70,9,-746,0.567790262172284
317,70,9,-734,0.528464419475656
317,70,9,-722,0.487640449438202
317,70,9,-710,0.482397003745318
317,70,9,-698,0.474906367041199
317,70,9,-686,0.485393258426966
317,70,9,-674,0.502247191011236
317,70,9,-662,0.494756554307116
317,70,9,-650,0.50561797752809
317,70,9,-638,0.488389513108614
317,70,9,-626,0.504119850187266
317,70,9,-614,0.520224719101123
317,70,9,-602,0.554307116104869
317,70,9,-590,0.573033707865168
317,70,9,-578,0.543445692883895
317,70,9,-566,0.550561797752809
317,70,9,-554,0.553932584269663
317,70,9,-542,0.463670411985018
317,70,9,-530,0.375655430711611
317,70,9,-518,0.344569288389513
317,70,9,-506,0.373408239700375
317,70,9,-494,0.433707865168539
317,70,9,-482,0.485767790262173
317,70,9,-470,0.505992509363296
317,70,9,-458,0.517228464419476
317,70,9,-446,0.521348314606742
317,70,9,-434,0.513483146067416
317,70,9,-422,0.474157303370786
317,70,9,-410,0.461048689138576
317,70,9,-398,0.448314606741573
317,70,9,-386,0.445692883895131
317,70,9,-374,0.436704119850187
317,70,9,-362,0.429588014981274
317,70,9,-350,0.462921348314607
317,70,9,-338,0.473033707865168
317,70,9,-326,0.524344569288389
317,70,9,-314,0.5187265917603
317,70,9,-302,0.508988764044944
317,70,9,-290,0.50187265917603
317,70,9,-278,0.47003745318352
317,70,9,-266,0.459550561797753
317,70,9,-254,0.437453183520599
317,70,9,-242,0.433707865168539
317,70,9,-230,0.442696629213483
317,70,9,-218,0.452808988764045
317,70,9,-206,0.477902621722846
317,70,9,-194,0.491385767790262
317,70,9,-182,0.461048689138577
317,70,9,-170,0.444943820224719
317,70,9,-158,0.430711610486892
317,70,9,-146,0.452434456928839
317,70,9,-134,0.476404494382022
317,70,9,-122,0.474906367041199
317,70,9,-110,0.47003745318352
317,70,9,-98,0.453558052434457
317,70,9,-86,0.419101123595506
317,70,9,-74,0.40561797752809
317,70,9,-62,0.423970037453184
317,70,9,-50,0.456928838951311
317,70,9,-38,0.50187265917603
317,70,9,-26,0.525842696629214
317,70,9,-14,0.538951310861423
317,70,9,-2,0.531086142322097
317,70,9,10,0.51123595505618
317,70,9,22,0.553183520599251
317,70,9,34,0.524719101123596
317,70,9,46,0.522846441947565
317,70,9,58,0.469288389513109
317,70,9,70,0.456179775280899
317,70,9,82,0.402621722846442
317,70,9,94,0.419101123595505
317,70,9,106,0.502996254681648
317,70,9,118,0.563670411985019
317,70,9,130,0.611610486891386
317,70,9,142,0.653183520599251
317,70,9,154,0.681647940074906
317,70,9,166,0.681647940074906
317,70,9,178,0.694756554307116
317,70,9,190,0.677153558052434
317,70,10,-794,0.627340823970037
317,70,10,-782,0.609363295880149
317,70,10,-770,0.597378277153558
317,70,10,-758,0.597003745318352
317,70,10,-746,0.583895131086143
317,70,10,-734,0.551685393258427
317,70,10,-722,0.578277153558053
317,70,10,-710,0.574906367041199
317,70,10,-698,0.525093632958802
317,70,10,-686,0.550561797752809
317,70,10,-674,0.505243445692884
317,70,10,-662,0.534831460674157
317,70,10,-650,0.556928838951311
317,70,10,-638,0.525093632958802
317,70,10,-626,0.500374531835206
317,70,10,-614,0.477153558052434
317,70,10,-602,0.484269662921348
317,70,10,-590,0.502621722846442
317,70,10,-578,0.467790262172285
317,70,10,-566,0.47378277153558
317,70,10,-554,0.478277153558053
317,70,10,-542,0.493258426966292
317,70,10,-530,0.450936329588015
317,70,10,-518,0.406367041198502
317,70,10,-506,0.39812734082397
317,70,10,-494,0.372284644194757
317,70,10,-482,0.343071161048689
317,70,10,-470,0.355430711610487
317,70,10,-458,0.38876404494382
317,70,10,-446,0.398876404494382
317,70,10,-434,0.42621722846442
317,70,10,-422,0.453932584269663
317,70,10,-410,0.462172284644195
317,70,10,-398,0.473033707865168
317,70,10,-386,0.489138576779026
317,70,10,-374,0.502996254681648
317,70,10,-362,0.531835205992509
317,70,10,-350,0.602247191011236
317,70,10,-338,0.646441947565543
317,70,10,-326,0.639325842696629
317,70,10,-314,0.643820224719101
317,70,10,-302,0.61123595505618
317,70,10,-290,0.60374531835206
317,70,10,-278,0.556179775280899
317,70,10,-266,0.460674157303371
317,70,10,-254,0.474157303370787
317,70,10,-242,0.50936329588015
317,70,10,-230,0.493258426966292
317,70,10,-218,0.507865168539326
317,70,10,-206,0.50749063670412
317,70,10,-194,0.498876404494382
317,70,10,-182,0.477902621722846
317,70,10,-170,0.442322097378277
317,70,10,-158,0.417228464419476
317,70,10,-146,0.368164794007491
317,70,10,-134,0.344943820224719
317,70,10,-122,0.357677902621723
317,70,10,-110,0.360299625468165
317,70,10,-98,0.379400749063671
317,70,10,-86,0.366666666666667
317,70,10,-74,0.42247191011236
317,70,10,-62,0.460299625468165
317,70,10,-50,0.514232209737828
317,70,10,-38,0.542696629213483
317,70,10,-26,0.577902621722846
317,70,10,-14,0.560674157303371
317,70,10,-2,0.546816479400749
317,70,10,10,0.532209737827715
317,70,10,22,0.526591760299626
317,70,10,34,0.552059925093633
317,70,10,46,0.582022471910112
317,70,10,58,0.601498127340824
317,70,10,70,0.538576779026217
317,70,10,82,0.528464419475655
317,70,10,94,0.483520599250936
317,70,10,106,0.508239700374532
317,70,10,118,0.494756554307116
317,70,10,130,0.457303370786517
317,70,10,142,0.39625468164794
317,70,10,154,0.423220973782772
317,70,10,166,0.397378277153558
317,70,10,178,0.419101123595505
317,70,10,190,0.47191011235955
317,70,11,-794,0.528838951310861
317,70,11,-782,0.551685393258427
317,70,11,-770,0.549063670411985
317,70,11,-758,0.543445692883895
317,70,11,-746,0.560674157303371
317,70,11,-734,0.592134831460674
317,70,11,-722,0.567041198501873
317,70,11,-710,0.574906367041199
317,70,11,-698,0.550936329588015
317,70,11,-686,0.567790262172285
317,70,11,-674,0.59250936329588
317,70,11,-662,0.583895131086142
317,70,11,-650,0.559550561797753
317,70,11,-638,0.543445692883895
317,70,11,-626,0.540823970037453
317,70,11,-614,0.51498127340824
317,70,11,-602,0.495505617977528
317,70,11,-590,0.512734082397004
317,70,11,-578,0.497003745318352
317,70,11,-566,0.494756554307116
317,70,11,-554,0.445692883895131
317,70,11,-542,0.403370786516854
317,70,11,-530,0.379775280898877
317,70,11,-518,0.317602996254682
317,70,11,-506,0.31123595505618
317,70,11,-494,0.3187265917603
317,70,11,-482,0.384269662921348
317,70,11,-470,0.441573033707865
317,70,11,-458,0.50561797752809
317,70,11,-446,0.556928838951311
317,70,11,-434,0.623220973782772
317,70,11,-422,0.595505617977528
317,70,11,-410,0.57940074906367
317,70,11,-398,0.561797752808988
317,70,11,-386,0.546441947565543
317,70,11,-374,0.564044943820225
317,70,11,-362,0.584269662921348
317,70,11,-350,0.617228464419476
317,70,11,-338,0.667790262172285
317,70,11,-326,0.67565543071161
317,70,11,-314,0.686516853932584
317,70,11,-302,0.639325842696629
317,70,11,-290,0.593632958801498
317,70,11,-278,0.561048689138577
317,70,11,-266,0.497378277153558
317,70,11,-254,0.462172284644195
317,70,11,-242,0.438202247191011
317,70,11,-230,0.406741573033708
317,70,11,-218,0.350936329588015
317,70,11,-206,0.328464419475655
317,70,11,-194,0.330337078651686
317,70,11,-182,0.347191011235955
317,70,11,-170,0.31123595505618
317,70,11,-158,0.317228464419476
317,70,11,-146,0.308239700374532
317,70,11,-134,0.323220973782772
317,70,11,-122,0.353932584269663
317,70,11,-110,0.319475655430712
317,70,11,-98,0.337078651685393
317,70,11,-86,0.350561797752809
317,70,11,-74,0.389513108614232
317,70,11,-62,0.395505617977528
317,70,11,-50,0.416104868913858
317,70,11,-38,0.42247191011236
317,70,11,-26,0.434082397003745
317,70,11,-14,0.384644194756554
317,70,11,-2,0.377902621722846
317,70,11,10,0.399250936329588
317,70,11,22,0.382771535580524
317,70,11,34,0.383146067415731
317,70,11,46,0.408239700374532
317,70,11,58,0.438576779026217
317,70,11,70,0.499625468164794
317,70,11,82,0.52059925093633
317,70,11,94,0.501498127340824
317,70,11,106,0.50187265917603
317,70,11,118,0.497378277153558
317,70,11,130,0.499250936329588
317,70,11,142,0.465543071161049
317,70,11,154,0.446816479400749
317,70,11,166,0.447191011235955
317,70,11,178,0.435205992509363
317,70,11,190,0.438951310861423
317,70,12,-794,0.39250936329588
317,70,12,-782,0.398876404494382
317,70,12,-770,0.42059925093633
317,70,12,-758,0.455056179775281
317,70,12,-746,0.5
317,70,12,-734,0.49625468164794
317,70,12,-722,0.504868913857678
317,70,12,-710,0.539700374531835
317,70,12,-698,0.586142322097378
317,70,12,-686,0.602621722846442
317,70,12,-674,0.641947565543071
317,70,12,-662,0.641573033707865
